Year,MonthNumber,Salmon,SalmonWeight,SeaTrout,SeaTroutWeight,Farmed,Method
1975,5,0.058,4.856896552,0.008,2.55,0,Fixed Engine: Retained
1975,5,1.414,4.767821782,5.057,1.457207831,0,Net and Coble: Retained
1975,6,0.009,6,0.01,2.18,0,Fixed Engine: Retained
1975,6,1.706,5.394958968,5.899,1.617223258,0,Net and Coble: Retained
1975,7,0.146,5.039041096,0.023,2.87826087,0,Fixed Engine: Retained
1975,7,3.424,5.455811916,4.941,1.648391014,0,Net and Coble: Retained
1975,8,0.087,4.467816092,0.01,2.77,0,Fixed Engine: Retained
1975,8,4.741,5.265239401,2.671,1.566417072,0,Net and Coble: Retained
1975,9,0.017,4.588235294,0.003,2.866666667,0,Fixed Engine: Retained
1975,9,2.871,5.602194357,1.02,1.814411765,0,Net and Coble: Retained
1976,2,0.02,3.97,0,0,0,Fixed Engine: Retained
1976,2,0.534,4.016104869,0.462,1.693506494,0,Net and Coble: Retained
1976,3,0.071,3.985915493,0.02,1.065,0,Fixed Engine: Retained
1976,3,0.73,4.083561644,0.776,1.152061856,0,Net and Coble: Retained
1976,4,0.018,4.033333333,0.008,1.3625,0,Fixed Engine: Retained
1976,4,0.888,4.192117117,1.694,1.043742621,0,Net and Coble: Retained
1976,5,0.004,4.075,0.017,1.282352941,0,Fixed Engine: Retained
1976,5,1.379,4.427411168,2.971,1.316795692,0,Net and Coble: Retained
1976,6,0.002,4.75,0.018,1.133333333,0,Fixed Engine: Retained
1976,6,1.023,5.167741935,4.276,1.554583723,0,Net and Coble: Retained
1976,7,0.079,4.702531646,0.037,2.267567568,0,Fixed Engine: Retained
1976,7,1.396,5.478868195,3.71,1.644177898,0,Net and Coble: Retained
1976,8,0.102,4.059803922,0.046,1.508695652,0,Fixed Engine: Retained
1976,8,1.67,5.702215569,2.399,1.826260942,0,Net and Coble: Retained
1976,9,0.081,4.675308642,0.017,2.429411765,0,Fixed Engine: Retained
1976,9,0.65,5.780923077,1.446,1.960857538,0,Net and Coble: Retained
1976,11,0.009,2.122222222,0,0,0,Net and Coble: Retained
1977,2,0.022,3.527272727,0,0,0,Fixed Engine: Retained
1977,2,0.142,3.724647887,0.11,1.509090909,0,Net and Coble: Retained
1977,3,0.054,4.190740741,0,0,0,Fixed Engine: Retained
1977,3,0.677,3.861299852,0.79,1.18278481,0,Net and Coble: Retained
1977,4,0.003,3.766666667,0,0,0,Fixed Engine: Retained
1977,4,1.001,4.061938062,3.273,0.908982585,0,Net and Coble: Retained
1977,5,0.004,4.075,0,0,0,Fixed Engine: Retained
1977,5,0.906,4.323620309,5.585,1.106732319,0,Net and Coble: Retained
1977,6,0.024,4.9875,0.005,2.26,0,Fixed Engine: Retained
1977,6,1.005,4.912835821,6.293,1.418735102,0,Net and Coble: Retained
1977,7,0.168,4.76547619,0.023,2.230434783,0,Fixed Engine: Retained
1977,7,1.039,5.096920115,6.438,1.550093197,0,Net and Coble: Retained
1977,8,0.103,4.791262136,0.003,2.266666667,0,Fixed Engine: Retained
1977,8,2.902,5.171778084,3.157,2.242255306,0,Net and Coble: Retained
1977,9,0.036,4.144444444,0.008,2.3875,0,Fixed Engine: Retained
1977,9,3.007,5.210641836,1.964,2.065427699,0,Net and Coble: Retained
1978,2,0.133,4.078947368,0.112,2.1625,0,Net and Coble: Retained
1978,3,1.233,4.193836172,0.45,1.453555556,0,Net and Coble: Retained
1978,4,0.986,4.373022312,1.51,1.060662252,0,Net and Coble: Retained
1978,5,1.304,4.461119632,3.116,1.101219512,0,Net and Coble: Retained
1978,6,1.018,4.734184676,4.685,1.331141942,0,Net and Coble: Retained
1978,7,0.023,4.869565217,0.001,1.8,0,Fixed Engine: Retained
1978,7,1.611,5.70918684,6.488,1.491861899,0,Net and Coble: Retained
1978,8,0.03,5.7,0,0,0,Fixed Engine: Retained
1978,8,3.01,6.00551495,3.801,1.608629308,0,Net and Coble: Retained
1978,9,0.042,4.935714286,0,0,0,Fixed Engine: Retained
1978,9,3.454,5.934394904,3.257,2.043045748,0,Net and Coble: Retained
1979,2,0,0,0,0,0,Fixed Engine: Retained
1979,2,0.078,3.582051282,0.141,1.943262411,0,Net and Coble: Retained
1979,3,0,0,0,0,0,Fixed Engine: Retained
1979,3,0.505,3.624158416,0.187,1.596256684,0,Net and Coble: Retained
1979,4,0.003,3.166666667,0.107,1.021495327,0,Fixed Engine: Retained
1979,4,0.396,3.753535354,0.963,0.990134995,0,Net and Coble: Retained
1979,5,0.006,2.8,0.403,1.029776675,0,Fixed Engine: Retained
1979,5,0.681,3.999118943,4.899,1.029965299,0,Net and Coble: Retained
1979,6,0.005,4.08,0.18,1.222222222,0,Fixed Engine: Retained
1979,6,0.74,4.52972973,4.757,1.293273071,0,Net and Coble: Retained
1979,7,0.031,4.680645161,0.197,1.362944162,0,Fixed Engine: Retained
1979,7,0.645,5.182170543,7.224,1.452131783,0,Net and Coble: Retained
1979,8,0.057,4.528070175,0.06,1.466666667,0,Fixed Engine: Retained
1979,8,2.113,5.871178419,4.186,1.583349259,0,Net and Coble: Retained
1979,9,0.082,4.807317073,0.04,2.1325,0,Fixed Engine: Retained
1979,9,2.525,5.826811881,2.545,2.017917485,0,Net and Coble: Retained
1980,2,1.44,3.904652778,0.165,1.720606061,0,Net and Coble: Retained
1980,3,1.549,3.767269206,0.374,1.368181818,0,Net and Coble: Retained
1980,4,1.747,3.872524327,3.259,1.017827554,0,Net and Coble: Retained
1980,5,0.931,4.101825994,7.589,1.071432336,0,Net and Coble: Retained
1980,6,1.171,4.801622545,8.938,1.375184605,0,Net and Coble: Retained
1980,7,2.039,5.584355076,11.246,1.613587053,0,Net and Coble: Retained
1980,8,2.524,6.276267829,4.95,1.675454545,0,Net and Coble: Retained
1980,9,1.917,6.588106416,3.689,1.928462998,0,Net and Coble: Retained
1981,2,0.228,3.644736842,0.139,2.071942446,0,Net and Coble: Retained
1981,3,1.007,3.773286991,0.205,1.79902439,0,Net and Coble: Retained
1981,4,0.994,3.876559356,1.806,1.199557032,0,Net and Coble: Retained
1981,5,1.299,4.309622787,5.185,1.09072324,0,Net and Coble: Retained
1981,6,1.512,4.052050265,9.68,1.401167355,0,Net and Coble: Retained
1981,7,2.183,5.760192396,10.599,1.596877064,0,Net and Coble: Retained
1981,8,3.555,5.97721519,4.299,1.689858107,0,Net and Coble: Retained
1981,9,2.31,5.846623377,2.623,1.969653069,0,Net and Coble: Retained
1982,2,0.001,3.6,0.007,2.457142857,0,Fixed Engine: Retained
1982,2,0.058,3.636206897,0.026,2.180769231,0,Net and Coble: Retained
1982,3,0.01,3.63,0.008,1.8125,0,Fixed Engine: Retained
1982,3,0.297,4.03030303,0.259,1.693436293,0,Net and Coble: Retained
1982,4,0.029,3.410344828,0.032,1.85625,0,Fixed Engine: Retained
1982,4,0.902,3.766518847,1.52,1.103223684,0,Net and Coble: Retained
1982,5,0.009,4.133333333,0.095,1.48,0,Fixed Engine: Retained
1982,5,0.602,4.183222591,4.046,1.023677706,0,Net and Coble: Retained
1982,6,0.008,4.025,0.045,1.542222222,0,Fixed Engine: Retained
1982,6,1.17,4.678205128,8.631,1.298180976,0,Net and Coble: Retained
1982,7,0.002,4.1,0.001,1.4,0,Fixed Engine: Retained
1982,7,1.005,5.311343284,4.403,1.443402226,0,Net and Coble: Retained
1982,8,0.002,3.85,0.002,2.5,0,Fixed Engine: Retained
1982,8,1.873,5.683822744,3.044,1.560315375,0,Net and Coble: Retained
1982,9,2.797,5.5144798,2.672,1.83866018,0,Net and Coble: Retained
1983,2,0.18,3.276111111,0.049,1.906122449,0,Net and Coble: Retained
1983,3,0.006,3.7,0.002,2.05,0,Fixed Engine: Retained
1983,3,0.732,3.416256831,0.141,1.804964539,0,Net and Coble: Retained
1983,4,0.009,4.688888889,0.007,1.814285714,0,Fixed Engine: Retained
1983,4,0.436,3.655733945,0.525,1.366857143,0,Net and Coble: Retained
1983,5,0.001,3.2,0.052,1.028846154,0,Fixed Engine: Retained
1983,5,0.403,4.009181141,1.997,1.090035053,0,Net and Coble: Retained
1983,6,0.002,4.75,0.057,2.029824561,0,Fixed Engine: Retained
1983,6,0.851,4.451703878,9.349,1.22317895,0,Net and Coble: Retained
1983,7,0.005,5.08,0.019,0.905263158,0,Fixed Engine: Retained
1983,7,1.686,5.064294187,6.241,1.401121615,0,Net and Coble: Retained
1983,8,0.004,4.2,0,0,0,Fixed Engine: Retained
1983,8,3.496,5.262099542,4.549,1.516926797,0,Net and Coble: Retained
1983,9,5.764,5.625832755,3.658,1.842892291,0,Net and Coble: Retained
1984,2,0.004,3.175,0.005,3.54,0,Fixed Engine: Retained
1984,2,0.104,3.654807692,0.041,1.870731707,0,Net and Coble: Retained
1984,3,0.004,2.275,0.007,2.014285714,0,Fixed Engine: Retained
1984,3,0.332,3.513855422,0.142,1.884507042,0,Net and Coble: Retained
1984,4,0.025,2.196,0.03,1.526666667,0,Fixed Engine: Retained
1984,4,0.43,3.838604651,0.599,1.250250417,0,Net and Coble: Retained
1984,5,0.015,3.78,0.044,0.752272727,0,Fixed Engine: Retained
1984,5,0.987,4.187132725,4.135,1.109576784,0,Net and Coble: Retained
1984,6,0.001,7.3,0.009,1.611111111,0,Fixed Engine: Retained
1984,6,0.925,4.759027027,7.17,1.296624826,0,Net and Coble: Retained
1984,7,0.003,3.766666667,0.015,1,0,Fixed Engine: Retained
1984,7,1.115,5.513901345,7.706,1.372437062,0,Net and Coble: Retained
1984,8,0.003,4.066666667,0.001,1.4,0,Fixed Engine: Retained
1984,8,1.95,6.206051282,4.417,1.315281866,0,Net and Coble: Retained
1984,9,0,0,0.002,2.7,0,Fixed Engine: Retained
1984,9,2.637,6.422866894,2.501,1.782646941,0,Net and Coble: Retained
1985,2,0.002,3.85,0.006,1.883333333,0,Fixed Engine: Retained
1985,2,0.062,3.211290323,0.019,1.931578947,0,Net and Coble: Retained
1985,3,0.002,2.95,0.002,1.6,0,Fixed Engine: Retained
1985,3,0.393,3.454452926,0.147,1.734013605,0,Net and Coble: Retained
1985,4,0.012,3.4,0.01,1.22,0,Fixed Engine: Retained
1985,4,0.417,3.657074341,0.903,1.121705426,0,Net and Coble: Retained
1985,5,0.003,4.066666667,0.036,1.058333333,0,Fixed Engine: Retained
1985,5,0.673,3.946210996,4.511,1.112813123,0,Net and Coble: Retained
1985,6,0.002,4.1,0.005,1.64,0,Fixed Engine: Retained
1985,6,0.437,4.650114416,6.993,1.256871157,0,Net and Coble: Retained
1985,7,0.006,3.85,0.002,3.4,0,Fixed Engine: Retained
1985,7,0.698,5.242979943,6.086,1.424876766,0,Net and Coble: Retained
1985,8,1.142,6.049211909,2.802,1.522805139,0,Net and Coble: Retained
1985,9,1.409,5.875443577,1.806,2.005758583,0,Net and Coble: Retained
1986,3,0.001,2.3,0,0,0,Net and Coble: Retained
1986,4,0.464,4.025646552,0.476,1.177731092,0,Net and Coble: Retained
1986,5,0.75,4.4004,2.364,1.162774958,0,Net and Coble: Retained
1986,6,1.271,5.293941778,4.727,1.249841337,0,Net and Coble: Retained
1986,7,2.214,6.440243902,5.892,1.342617108,0,Net and Coble: Retained
1986,8,4.444,6.475225023,2.359,1.590165324,0,Net and Coble: Retained
1986,9,3.873,5.745726827,2.682,2.10797912,0,Net and Coble: Retained
1987,3,0.01,5.94,0.009,1.466666667,0,Fixed Engine: Retained
1987,4,0.042,5.94047619,0.069,1.492753623,0,Fixed Engine: Retained
1987,4,0.228,4.310964912,0.482,1.1406639,0,Net and Coble: Retained
1987,5,0.032,5.940625,0.078,1.494871795,0,Fixed Engine: Retained
1987,5,0.543,4.509208103,4.216,1.076304554,0,Net and Coble: Retained
1987,6,0.025,5.932,0.096,1.492708333,0,Fixed Engine: Retained
1987,6,0.426,5.49741784,4.512,1.195212766,0,Net and Coble: Retained
1987,7,0.009,5.9,0.032,1.4875,0,Fixed Engine: Retained
1987,7,0.626,6.567731629,3.853,1.339475733,0,Net and Coble: Retained
1987,8,0.012,5.933333333,0.027,1.496296296,0,Fixed Engine: Retained
1987,8,0.783,6.499233716,1.446,1.390871369,0,Net and Coble: Retained
1987,9,0.01,5.94,0.034,1.494117647,0,Fixed Engine: Retained
1987,9,1.463,5.739507861,1.412,1.762677054,0,Net and Coble: Retained
1988,2,0,0,0,0,0,Net and Coble: Retained
1988,3,0,0,0,0,0,Net and Coble: Retained
1988,4,0.072,4.031944444,0.237,1.383544304,0,Net and Coble: Retained
1988,5,0.065,4.361538462,1.356,1.200221239,0,Net and Coble: Retained
1988,6,0.044,5.113636364,3.871,1.20165332,0,Net and Coble: Retained
1988,7,0.215,5.88,3.219,1.275955266,0,Net and Coble: Retained
1988,8,1.167,5.897514996,1.59,1.403018868,0,Net and Coble: Retained
1988,9,1.117,5.590510295,0.929,1.741119483,0,Net and Coble: Retained
1989,4,0.112,3.839285714,0.684,1.102192982,0,Net and Coble: Retained
1989,5,0.156,4.236538462,3.112,1.259029563,0,Net and Coble: Retained
1989,6,0.197,4.814720812,5.635,1.399006211,0,Net and Coble: Retained
1989,7,0.216,5.437037037,2.727,1.415181518,0,Net and Coble: Retained
1989,8,0.904,5.290044248,1.333,1.332183046,0,Net and Coble: Retained
1989,9,0.942,5.479723992,0.66,1.883787879,0,Net and Coble: Retained
1990,3,0.028,3.839285714,0.019,1.957894737,0,Net and Coble: Retained
1990,4,0.124,3.613709677,0.238,1.276890756,0,Net and Coble: Retained
1990,5,0.255,4.617647059,0.884,1.321266968,0,Net and Coble: Retained
1990,6,0.218,4.706422018,2.696,1.47351632,0,Net and Coble: Retained
1990,7,0.586,6.262798635,2.004,1.5249002,0,Net and Coble: Retained
1990,8,0.662,6.078247734,0.859,1.441094296,0,Net and Coble: Retained
1990,9,0.862,5.456264501,0.337,1.948961424,0,Net and Coble: Retained
1991,2,0,0,0.005,1.36,0,Fixed Engine: Retained
1991,2,0.009,4.033333333,0.006,1.733333333,0,Net and Coble: Retained
1991,3,0.011,4.909090909,0.004,2.6,0,Fixed Engine: Retained
1991,3,0.008,3.35,0.007,2.271428571,0,Net and Coble: Retained
1991,4,0.01,4.85,0.012,1.358333333,0,Fixed Engine: Retained
1991,4,0.127,3.782677165,0.302,1.16986755,0,Net and Coble: Retained
1991,5,0.007,4.857142857,0.026,1.465384615,0,Fixed Engine: Retained
1991,5,0.183,4.228415301,0.773,1.395989651,0,Net and Coble: Retained
1991,6,0.019,5.373684211,0.053,1.335849057,0,Fixed Engine: Retained
1991,6,0.214,4.820093458,1.804,1.60443459,0,Net and Coble: Retained
1991,7,0.029,4.972413793,0.058,1.431034483,0,Fixed Engine: Retained
1991,7,0.312,5.383653846,1.352,1.643934911,0,Net and Coble: Retained
1991,8,0.068,5.397058824,0.068,1.894117647,0,Fixed Engine: Retained
1991,8,0.221,5.543891403,0.425,1.528235294,0,Net and Coble: Retained
1991,9,0.073,5.449315068,0.054,2.007407407,0,Fixed Engine: Retained
1991,9,0.412,5.375970874,0.367,2.234604905,0,Net and Coble: Retained
1992,2,0.015,3.54,0.002,3.85,0,Fixed Engine: Retained
1992,2,0.005,3.72,0.002,1.35,0,Net and Coble: Retained
1992,3,0.003,3.766666667,0.003,2.733333333,0,Fixed Engine: Retained
1992,3,0.008,3.4625,0.013,1.361538462,0,Net and Coble: Retained
1992,4,0,0,0,0,0,Fixed Engine: Retained
1992,4,0.059,3.86779661,0.305,1.12,0,Net and Coble: Retained
1992,5,0.004,4.3,0.01,1.27,0,Fixed Engine: Retained
1992,5,0.133,5.023308271,1.155,1.291255411,0,Net and Coble: Retained
1992,6,0.001,5,0.006,1.733333333,0,Fixed Engine: Retained
1992,6,0.208,5.070192308,1.896,1.836392405,0,Net and Coble: Retained
1992,7,0.006,5.816666667,0.005,1.64,0,Fixed Engine: Retained
1992,7,0.26,5.963076923,0.942,1.630467091,0,Net and Coble: Retained
1992,8,0.004,6.475,0.002,1.6,0,Fixed Engine: Retained
1992,8,0.454,6.407268722,0.408,1.676470588,0,Net and Coble: Retained
1992,9,0.008,5.7875,0.006,5.666666667,0,Fixed Engine: Retained
1992,9,0.461,6.081778742,0.372,2.142473118,0,Net and Coble: Retained
1993,2,0.021,3.10952381,0.01,2,0,Fixed Engine: Retained
1993,2,0,0,0.001,0.5,0,Net and Coble: Retained
1993,3,0.001,2.3,0,0,0,Fixed Engine: Retained
1993,3,0.006,2.95,0.006,1.216666667,0,Net and Coble: Retained
1993,4,0.001,2.7,0.004,1.7,0,Fixed Engine: Retained
1993,4,0.042,3.39047619,0.159,3.306289308,0,Net and Coble: Retained
1993,5,0.008,4.5875,0.003,1.8,0,Fixed Engine: Retained
1993,5,0.088,4.056818182,0.675,1.019407407,0,Net and Coble: Retained
1993,6,0.012,4.766666667,0.028,1.310714286,0,Fixed Engine: Retained
1993,6,0.198,4.847474747,2.811,1.220704376,0,Net and Coble: Retained
1993,7,0.048,5.508333333,0.016,1.9,0,Fixed Engine: Retained
1993,7,0.252,5.786904762,1.32,1.441212121,0,Net and Coble: Retained
1993,8,0.101,4.535643564,0.005,2.72,0,Fixed Engine: Retained
1993,8,0.407,5.93022113,0.71,1.576760563,0,Net and Coble: Retained
1993,9,0.108,4.405555556,0.005,2.08,0,Fixed Engine: Retained
1993,9,1.47,5.368095238,1.413,1.911606511,0,Net and Coble: Retained
1994,2,0.046,3.667391304,0.008,1.8125,0,Fixed Engine: Retained
1994,2,0.003,4.233333333,0.002,0.9,0,Net and Coble: Retained
1994,3,0.003,3.333333333,0,0,0,Fixed Engine: Retained
1994,3,0.002,3.65,0.007,1.3,0,Net and Coble: Retained
1994,4,0.011,4.454545455,0,0,0,Fixed Engine: Retained
1994,4,0.086,3.98255814,0.141,1.187234043,0,Net and Coble: Retained
1994,5,0.044,4.536363636,0.001,1.4,0,Fixed Engine: Retained
1994,5,0.291,4.303780069,2.046,1.094965787,0,Net and Coble: Retained
1994,6,0.057,4.926315789,0.096,1.190625,0,Fixed Engine: Retained
1994,6,0.178,5.114606742,3.642,1.260763317,0,Net and Coble: Retained
1994,7,0.131,5.19389313,0.05,1.28,0,Fixed Engine: Retained
1994,7,0.233,6.541201717,2.222,1.298289829,0,Net and Coble: Retained
1994,8,0.093,4.798924731,0.04,1.36,0,Fixed Engine: Retained
1994,8,0.575,6.557043478,1.346,1.409955423,0.001,Net and Coble: Retained
1994,9,0.062,4.55,0.021,0.995238095,0,Fixed Engine: Retained
1994,9,0.722,6.03365651,0.438,1.800913242,0,Net and Coble: Retained
1995,2,0.01,3.49,0.002,2.5,0,Fixed Engine: Retained
1995,2,0.001,3.2,0.003,1.666666667,0,Net and Coble: Retained
1995,3,0,0,0,0,0,Fixed Engine: Retained
1995,3,0.013,3.7,0.018,1.333333333,0,Net and Coble: Retained
1995,4,0.022,4.722727273,0.129,1.034108527,0,Fixed Engine: Retained
1995,4,0.139,3.90647482,0.356,1.141573034,0,Net and Coble: Retained
1995,5,0.049,4.563265306,0.113,1.320353982,0,Fixed Engine: Retained
1995,5,0.186,4.326344086,1.369,1.23981008,0,Net and Coble: Retained
1995,6,0.083,5.137349398,0.107,1.402803738,0,Fixed Engine: Retained
1995,6,0.164,4.901219512,2.429,1.586167147,0,Net and Coble: Retained
1995,7,0.113,4.925663717,0.129,1.465891473,0,Fixed Engine: Retained
1995,7,0.096,5.561458333,1.435,1.947456446,0,Net and Coble: Retained
1995,8,0.091,5,0.07,1.302857143,0,Fixed Engine: Retained
1995,8,0.185,5.452972973,1.013,1.508094768,0,Net and Coble: Retained
1995,9,0.154,4.780519481,0.2,2.0345,0,Fixed Engine: Retained
1995,9,1.057,4.82346263,0.682,1.883577713,0,Net and Coble: Retained
1996,2,0.001,4.1,0,0,0,Fixed Engine: Retained
1996,2,0,0,0,0,0,Net and Coble: Retained
1996,3,0.077,3.946753247,0.004,1.925,0,Fixed Engine: Retained
1996,3,0.013,3.538461538,0.005,1.58,0,Net and Coble: Retained
1996,4,0.045,3.597777778,0.012,1.816666667,0,Fixed Engine: Retained
1996,4,0.127,3.648031496,0.093,1.119354839,0,Net and Coble: Retained
1996,5,0.031,3.951612903,0.042,0.907142857,0,Fixed Engine: Retained
1996,5,0.337,4.262611276,0.508,1.130905512,0,Net and Coble: Retained
1996,6,0.196,4.584693878,0.093,1.6,0,Fixed Engine: Retained
1996,6,0.217,5.094009217,1.064,1.342481203,0,Net and Coble: Retained
1996,7,0.103,4.02038835,0.109,4.240366972,0,Fixed Engine: Retained
1996,7,0.382,5.802356021,1.844,1.476247289,0,Net and Coble: Retained
1996,8,0.163,4.549693252,0.102,1.885294118,0,Fixed Engine: Retained
1996,8,0.763,6.214154653,1.324,1.523187311,0,Net and Coble: Retained
1996,9,0.349,4.648997135,0.114,2.105263158,0,Fixed Engine: Retained
1996,9,0.441,6.166213152,0.745,1.846979866,0,Net and Coble: Retained
1997,2,0,0,0,0,0,Net and Coble: Retained
1997,3,0.002,3.1,0.005,1.64,0,Net and Coble: Retained
1997,4,0.093,3.472043011,0.361,1.012742382,0,Net and Coble: Retained
1997,5,0.009,4.733333333,0.041,1.665853659,0,Fixed Engine: Retained
1997,5,0.124,4.471774194,1.268,1.148028391,0,Net and Coble: Retained
1997,6,0.018,4.383333333,0.066,1.457575758,0,Fixed Engine: Retained
1997,6,0.093,5.033333333,1.462,1.453419973,0,Net and Coble: Retained
1997,7,0.031,3.058064516,0.02,1.425,0,Fixed Engine: Retained
1997,7,0.12,5.709166667,0.659,1.527465857,0,Net and Coble: Retained
1997,8,0.024,3.458333333,0.018,1.788888889,0,Fixed Engine: Retained
1997,8,0.425,5.150588235,0.412,1.490533981,0,Net and Coble: Retained
1997,9,0.005,6.16,0,0,0,Fixed Engine: Retained
1997,9,0.42,4.594047619,0.345,2.023188406,0,Net and Coble: Retained
1998,3,0.016,3.625,0.012,0.908333333,0,Fixed Engine: Retained
1998,4,0.017,3.629411765,0.029,0.906896552,0,Fixed Engine: Retained
1998,4,0,0,0.057,1.203508772,0,Net and Coble: Retained
1998,5,0.021,3.628571429,0.06,0.906666667,0,Fixed Engine: Retained
1998,5,0.007,4.042857143,0.75,1.2132,0,Net and Coble: Retained
1998,6,0.037,3.627027027,0.051,0.629411765,0,Fixed Engine: Retained
1998,6,0.042,4.626190476,0.837,1.34432497,0,Net and Coble: Retained
1998,7,0.015,3.626666667,0.01,0.5,0,Fixed Engine: Retained
1998,7,0.155,5.581935484,1.185,1.531561181,0,Net and Coble: Retained
1998,8,0.005,3.62,0.023,0.9,0,Fixed Engine: Retained
1998,8,0.248,5.962096774,0.526,1.527186312,0,Net and Coble: Retained
1998,9,0.002,3.65,0,0,0,Fixed Engine: Retained
1998,9,0.31,5.35,0.405,1.864938272,0,Net and Coble: Retained
1999,2,0.015,3.746666667,0.001,0.6,0,Fixed Engine: Retained
1999,3,0.03,3.543333333,0,0,0.001,Fixed Engine: Retained
1999,4,0.028,3.989285714,0.028,1.082142857,0,Fixed Engine: Retained
1999,4,0.001,4.3,0.033,1.427272727,0,Net and Coble: Retained
1999,5,0.007,3.171428571,0.016,1.1,0,Fixed Engine: Retained
1999,5,0.004,4.55,0.415,1.151566265,0,Net and Coble: Retained
1999,6,0.034,2.711764706,0.104,1.295192308,0,Fixed Engine: Retained
1999,6,0.141,4.931914894,1.568,1.44630102,0,Net and Coble: Retained
1999,7,0.036,2.802777778,0.024,2.016666667,0,Fixed Engine: Retained
1999,7,0.303,6.010561056,1.557,1.512459859,0,Net and Coble: Retained
1999,8,0.02,4.445,0.004,2.25,0,Fixed Engine: Retained
1999,8,0.239,6.120502092,0.623,1.657463884,0,Net and Coble: Retained
1999,9,0.015,5.006666667,0.006,1.733333333,0,Fixed Engine: Retained
1999,9,0.227,5.493832599,0.156,1.806410256,0,Net and Coble: Retained
